threshold,value_share_pct
0.07025,0.3303086430866924
0.0705,0.3290696106487609
0.07075,0.3278295977332865
0.071,0.3278295977332865
0.07125,0.3278295977332865
0.0715,0.3276268225075746
0.07175,0.3276268225075746
0.0718,0.3276268225075746
0.072,0.3266032305531241
0.07225,0.3266032305531241
0.0725,0.3266032305531241
0.07275,0.3258249309038884
0.073,0.3258249309038884
0.07325,0.3258249309038884
0.0735,0.3252809536265668
0.07375,0.3252809536265668
0.07375,0.3252809536265668
0.074,0.3252809536265668
0.07425,0.3252809536265668
0.0745,0.3252809536265668
0.07475,0.3248578744752732
0.075,0.3248578744752732
0.07525,0.324637587668806
0.0755,0.3211251876019029
0.0756999999999999,0.3211251876019029
0.07575,0.3211251876019029
0.076,0.3207880611826421
0.07625,0.3207880611826421
0.0765,0.3177282336993335
0.07675,0.3177282336993335
0.077,0.3177282336993335
0.07725,0.3177282336993335
0.0775,0.3177282336993335
0.07765,0.3177282336993335
0.07775,0.3177282336993335
0.078,0.3177282336993335
0.07825,0.309664131192935
0.0785,0.308696026652359
0.07875,0.3081966827214096
0.079,0.3078483161528357
0.07925,0.3078483161528357
0.0795,0.3076726548001713
0.0796,0.3076726548001713
0.07975,0.3076726548001713
0.08,0.3076726548001713
0.08025,0.3074147472537298
0.0805,0.3017866281380342
0.08075,0.3017866281380342
0.081,0.3017866281380342
0.08125,0.3017866281380342
0.0815,0.3017866281380342
0.08155,0.3017866281380342
0.08175,0.3017866281380342
0.082,0.3017866281380342
0.08225,0.2565544135344327
0.0825,0.2565544135344327
0.08275,0.2551493099690252
0.083,0.2543530677321666
0.08325,0.2541649890363687
0.0834999999999999,0.2541649890363687
0.0835,0.2541649890363687
0.08375,0.2506053803785179
0.084,0.2506053803785179
0.08425,0.2503696645540617
0.0845,0.2501165261541296
0.08475,0.2501165261541296
0.0849999999999999,0.2501165261541296
0.0852499999999999,0.2501165261541296
0.08545,0.2498835995980475
0.0854999999999999,0.2498835995980475
0.0857499999999999,0.2498835995980475
0.086,0.2288979731329705
0.08625,0.2261141601865595
0.0865,0.2261141601865595
0.08675,0.2244415403854197
0.087,0.2244415403854197
0.08725,0.2244415403854197
0.0874,0.2242209044847423
0.0875,0.2242209044847423
0.08775,0.2242209044847423
0.088,0.1808334871382402
0.08825,0.1791602391544728
0.0885,0.1790378314572504
0.08875,0.178611231963661
0.089,0.1595124062498122
0.08925,0.1595124062498122
0.0893499999999999,0.1593398170121743
0.0895,0.1593398170121743
0.08975,0.1589660041759624
0.09,0.1589660041759624
0.09025,0.1589660041759624
0.0905,0.1587633118640751
0.09075,0.1587633118640751
0.091,0.1587633118640751
0.09125,0.1587633118640751
0.0912999999999999,0.1587633118640751
0.0915,0.1587633118640751
0.09175,0.1582300979427466
0.092,0.1581187246574799
0.09225,0.1581187246574799
0.0925,0.1581187246574799
0.09275,0.0695450008421847
0.093,0.0695450008421847
0.09325,0.0695450008421847
0.0935,0.0692425171172601
0.09375,0.0692425171172601
0.094,0.0692425171172601
0.09425,0.0692425171172601
0.0945,0.068575704697602
0.09475,0.068575704697602
0.095,0.068575704697602
0.0952,0.068575704697602
0.09525,0.068575704697602
0.0955,0.068575704697602
0.09575,0.0679457896178716
0.096,0.0679457896178716
0.09625,0.0674545934102911
0.0965,0.0674545934102911
0.09675,0.0674545934102911
0.097,0.0674545934102911
0.0971499999999999,0.0674545934102911
0.09725,0.0674545934102911
0.0975,0.0674545934102911
0.09775,0.0672447520619937
0.098,0.0670928686641591
0.09825,0.0669813503648746
0.0985,0.0669813503648746
0.09875,0.0669813503648746
